ID,Paymethod,LocalBilltype,Customer_Segments,Trips_To_The_Website_Yr,Avg_Spend_Per_Store_Visit,Customer_Loyality_Code,Number_Of_Transactions_Current_Year
1840.000000,CC,FreeLocal,High Income Families,19.000000,64.800000,2.000000,11.000000
1841.000000,CC,Budget,High Income Families,4.000000,8.030000,3.000000,7.000000
1842.000000,CH,FreeLocal,Low Value and No Kids,28.000000,99.940000,2.000000,15.000000
1844.000000,CC,FreeLocal,High Income Families,11.000000,30.510000,1.000000,8.000000
1845.000000,CC,Budget,High Income Families,27.000000,108.440000,2.000000,13.000000
1846.000000,CH,Budget,Low Value and No Kids,21.000000,75.270000,4.000000,11.000000
1848.000000,CC,FreeLocal,High Income Families,6.000000,22.820000,4.000000,4.000000
1849.000000,CC,Budget,High Income Families,56.000000,256.700000,3.000000,11.000000
1851.000000,CC,FreeLocal,High Income Families,28.000000,113.480000,4.000000,14.000000
1853.000000,CC,FreeLocal,High Income Families,11.000000,43.200000,1.000000,4.000000
1854.000000,CH,FreeLocal,Low Value and No Kids,19.000000,73.740000,1.000000,7.000000
1856.000000,Auto,FreeLocal,Married No Kids,23.000000,90.190000,1.000000,10.000000
1858.000000,CC,FreeLocal,High Income Families,8.000000,18.840000,1.000000,8.000000
1862.000000,CH,Budget,Low Value and No Kids,18.000000,62.810000,3.000000,15.000000
1863.000000,CH,Budget,Low Value and No Kids,17.000000,71.550000,2.000000,4.000000
1865.000000,CC,FreeLocal,High Income Families,15.000000,51.170000,4.000000,9.000000
1867.000000,CC,Budget,High Income Families,1.000000,3.220000,3.000000,0.000000
1868.000000,CC,Budget,High Income Families,25.000000,104.730000,2.000000,9.000000
1869.000000,Auto,Budget,Married No Kids,2.000000,10.220000,3.000000,0.000000
1870.000000,CC,FreeLocal,High Income Families,8.000000,25.620000,3.000000,8.000000
1871.000000,CC,FreeLocal,High Income Families,18.000000,59.080000,1.000000,15.000000
1872.000000,Auto,FreeLocal,Married No Kids,9.000000,25.180000,4.000000,9.000000
1873.000000,CC,FreeLocal,High Income Families,9.000000,17.710000,2.000000,13.000000
1875.000000,Auto,FreeLocal,Married No Kids,15.000000,51.680000,3.000000,12.000000
1879.000000,CC,FreeLocal,High Income Families,10.000000,43.600000,1.000000,3.000000
1882.000000,CC,FreeLocal,High Income Families,11.000000,46.330000,3.000000,3.000000
1885.000000,CH,Budget,Low Value and No Kids,24.000000,93.420000,2.000000,14.000000
1886.000000,CC,Budget,High Income Families,3.000000,9.390000,2.000000,4.000000
1887.000000,CH,Budget,Low Value and No Kids,0.000000,2.000000,3.000000,0.000000
1890.000000,CC,Budget,High Income Families,3.000000,7.430000,1.000000,4.000000
1891.000000,CH,Budget,Low Value and No Kids,17.000000,54.800000,1.000000,13.000000
1892.000000,CC,FreeLocal,High Income Families,21.000000,84.670000,3.000000,10.000000
1894.000000,CC,Budget,High Income Families,33.000000,164.760000,1.000000,1.000000
1896.000000,Auto,FreeLocal,Married No Kids,13.000000,53.810000,1.000000,6.000000
1897.000000,CC,FreeLocal,High Income Families,28.000000,128.100000,4.000000,3.000000
1899.000000,CC,Budget,High Income Families,1.000000,4.460000,2.000000,0.000000
1902.000000,Auto,FreeLocal,Married No Kids,13.000000,47.850000,2.000000,5.000000
1906.000000,CH,Budget,Low Value and No Kids,6.000000,20.950000,4.000000,4.000000
1908.000000,CC,FreeLocal,High Income Families,9.000000,17.370000,2.000000,11.000000
1910.000000,CH,FreeLocal,Low Value and No Kids,7.000000,8.840000,1.000000,22.000000
1911.000000,CC,Budget,High Income Families,23.000000,112.720000,4.000000,0.000000
1913.000000,CH,Budget,Low Value and No Kids,1.000000,3.360000,2.000000,0.000000
1915.000000,CC,FreeLocal,High Income Families,18.000000,60.510000,1.000000,12.000000
1918.000000,CC,Budget,High Income Families,17.000000,72.160000,1.000000,5.000000
1919.000000,Auto,FreeLocal,Married No Kids,16.000000,51.470000,1.000000,14.000000
1922.000000,Auto,FreeLocal,Married No Kids,19.000000,65.930000,2.000000,2.000000
1924.000000,Auto,FreeLocal,Married No Kids,27.000000,118.000000,3.000000,10.000000
1925.000000,CH,Budget,Low Value and No Kids,9.000000,27.290000,2.000000,9.000000
1927.000000,Auto,FreeLocal,Married No Kids,9.000000,32.430000,2.000000,5.000000
1928.000000,CC,FreeLocal,High Income Families,43.000000,192.530000,4.000000,11.000000
1930.000000,CH,Budget,Low Value and No Kids,19.000000,77.000000,4.000000,4.000000
1934.000000,CC,Budget,High Income Families,8.000000,19.780000,3.000000,10.000000
1937.000000,CC,Budget,High Income Families,4.000000,6.740000,1.000000,8.000000
1940.000000,Auto,FreeLocal,Married No Kids,25.000000,106.100000,4.000000,9.000000
1941.000000,CH,FreeLocal,Low Value and No Kids,9.000000,37.730000,1.000000,4.000000
1943.000000,CH,FreeLocal,Low Value and No Kids,5.000000,12.580000,1.000000,6.000000
1944.000000,Auto,Budget,Married No Kids,11.000000,50.500000,3.000000,1.000000
1950.000000,CC,FreeLocal,High Income Families,6.000000,8.530000,1.000000,5.000000
1954.000000,Auto,Budget,Married No Kids,7.000000,23.030000,2.000000,3.000000
1955.000000,Auto,FreeLocal,Married No Kids,19.000000,66.350000,2.000000,15.000000
1957.000000,CH,FreeLocal,Low Value and No Kids,32.000000,124.140000,4.000000,14.000000
1958.000000,Auto,Budget,Married No Kids,0.000000,0.970000,4.000000,0.000000
1959.000000,CC,FreeLocal,High Income Families,35.000000,160.420000,2.000000,21.000000
1960.000000,CH,Budget,Low Value and No Kids,5.000000,24.440000,2.000000,1.000000
1962.000000,CC,Budget,High Income Families,14.000000,43.340000,3.000000,11.000000
1963.000000,CC,FreeLocal,High Income Families,17.000000,83.390000,4.000000,1.000000
1964.000000,CC,Budget,High Income Families,3.000000,5.010000,1.000000,2.000000
1965.000000,Auto,FreeLocal,Married No Kids,26.000000,106.500000,3.000000,10.000000
1967.000000,CC,Budget,High Income Families,53.000000,262.910000,1.000000,23.000000
1972.000000,CC,Budget,High Income Families,21.000000,82.430000,3.000000,11.000000
1974.000000,CC,Budget,High Income Families,3.000000,5.350000,4.000000,6.000000
1975.000000,CC,FreeLocal,High Income Families,22.000000,99.730000,3.000000,4.000000
1976.000000,Auto,FreeLocal,Married No Kids,10.000000,26.780000,2.000000,15.000000
1977.000000,CC,Budget,High Income Families,34.000000,154.770000,3.000000,23.000000
1978.000000,CC,Budget,High Income Families,13.000000,61.440000,1.000000,17.000000
1979.000000,Auto,Budget,Married No Kids,8.000000,35.730000,1.000000,14.000000
1980.000000,Auto,Budget,Married No Kids,5.000000,9.510000,1.000000,7.000000
1981.000000,CC,FreeLocal,High Income Families,13.000000,38.180000,3.000000,13.000000
1982.000000,CC,Budget,High Income Families,27.000000,106.300000,2.000000,14.000000
1986.000000,CC,FreeLocal,High Income Families,22.000000,96.430000,2.000000,7.000000
1991.000000,CC,Budget,High Income Families,6.000000,6.870000,1.000000,11.000000
1992.000000,CC,FreeLocal,High Income Families,9.000000,13.240000,4.000000,15.000000
1994.000000,CH,Budget,Low Value and No Kids,20.000000,88.230000,4.000000,7.000000
1996.000000,CC,FreeLocal,High Income Families,28.000000,132.650000,3.000000,3.000000
1997.000000,CC,FreeLocal,High Income Families,4.000000,5.730000,1.000000,6.000000
1998.000000,CC,Budget,High Income Families,6.000000,25.490000,1.000000,2.000000
1999.000000,CC,Budget,High Income Families,47.000000,214.730000,3.000000,7.000000
2000.000000,CC,Budget,High Income Families,23.000000,100.900000,2.000000,4.000000
2001.000000,CC,Budget,High Income Families,15.000000,40.920000,2.000000,4.000000
2002.000000,CC,FreeLocal,High Income Families,7.000000,6.810000,2.000000,5.000000
2003.000000,Auto,FreeLocal,Married No Kids,10.000000,49.560000,2.000000,4.000000
2004.000000,CC,FreeLocal,High Income Families,11.000000,43.010000,2.000000,1.000000
2005.000000,CC,FreeLocal,High Income Families,9.000000,17.660000,3.000000,14.000000
2006.000000,CH,FreeLocal,Low Value and No Kids,20.000000,89.620000,1.000000,6.000000
2007.000000,CC,Budget,High Income Families,13.000000,45.340000,2.000000,6.000000
2008.000000,CC,Budget,High Income Families,6.000000,18.730000,1.000000,6.000000
2009.000000,Auto,Budget,Married No Kids,6.000000,23.460000,2.000000,1.000000
2010.000000,CH,FreeLocal,Low Value and No Kids,18.000000,76.070000,1.000000,3.000000
2011.000000,CC,Budget,High Income Families,21.000000,85.960000,4.000000,11.000000
2012.000000,CH,Budget,Low Value and No Kids,8.000000,37.150000,1.000000,2.000000
2013.000000,Auto,Budget,Married No Kids,6.000000,9.010000,2.000000,10.000000
2014.000000,CC,FreeLocal,High Income Families,9.000000,40.910000,4.000000,2.000000
2015.000000,CC,Budget,High Income Families,6.000000,8.960000,2.000000,9.000000
2017.000000,CH,Budget,Low Value and No Kids,29.000000,117.260000,4.000000,10.000000
2020.000000,CC,Budget,High Income Families,22.000000,87.400000,4.000000,11.000000
2024.000000,CH,FreeLocal,Low Value and No Kids,4.000000,8.760000,4.000000,7.000000
2027.000000,CC,FreeLocal,High Income Families,3.000000,15.200000,1.000000,0.000000
2028.000000,Auto,FreeLocal,Married No Kids,18.000000,60.350000,4.000000,14.000000
2029.000000,CH,Budget,Low Value and No Kids,6.000000,5.210000,4.000000,12.000000
2030.000000,CC,FreeLocal,High Income Families,25.000000,97.050000,2.000000,14.000000
2031.000000,CC,Budget,High Income Families,14.000000,40.070000,2.000000,15.000000
2032.000000,CC,Budget,High Income Families,1.000000,4.870000,2.000000,0.000000
2033.000000,CC,Budget,High Income Families,8.000000,9.020000,2.000000,15.000000
2034.000000,CC,Budget,High Income Families,11.000000,40.230000,1.000000,7.000000
2035.000000,Auto,Budget,Married No Kids,7.000000,10.740000,2.000000,12.000000
2036.000000,CC,FreeLocal,High Income Families,29.000000,126.550000,2.000000,8.000000
2040.000000,CH,Budget,Low Value and No Kids,26.000000,114.200000,2.000000,8.000000
2041.000000,CC,Budget,High Income Families,3.000000,6.210000,1.000000,4.000000
2042.000000,CC,Budget,High Income Families,22.000000,87.460000,4.000000,11.000000
2044.000000,CH,FreeLocal,Low Value and No Kids,2.000000,11.520000,1.000000,0.000000
2045.000000,CC,FreeLocal,High Income Families,31.000000,136.470000,1.000000,9.000000
2046.000000,CH,Budget,Low Value and No Kids,4.000000,13.740000,2.000000,4.000000
2050.000000,CC,Budget,High Income Families,46.000000,206.080000,4.000000,12.000000
2052.000000,CC,FreeLocal,High Income Families,4.000000,11.320000,2.000000,1.000000
2056.000000,CC,FreeLocal,High Income Families,12.000000,46.420000,2.000000,6.000000
2057.000000,CC,Budget,High Income Families,12.000000,32.190000,2.000000,13.000000
2060.000000,CC,Budget,High Income Families,7.000000,13.940000,1.000000,10.000000
2061.000000,CC,Budget,High Income Families,10.000000,38.960000,3.000000,5.000000
2062.000000,CC,Budget,High Income Families,3.000000,6.330000,4.000000,5.000000
2063.000000,Auto,FreeLocal,Married No Kids,14.000000,49.920000,3.000000,9.000000
2064.000000,CC,Budget,High Income Families,40.000000,178.360000,4.000000,11.000000
2068.000000,CC,FreeLocal,High Income Families,7.000000,22.900000,2.000000,6.000000
2071.000000,CC,Budget,High Income Families,8.000000,25.660000,3.000000,7.000000
2073.000000,CH,Budget,Low Value and No Kids,12.000000,39.330000,2.000000,10.000000
2078.000000,CC,Budget,High Income Families,29.000000,104.640000,4.000000,15.000000
2082.000000,Auto,Budget,Married No Kids,13.000000,40.480000,3.000000,11.000000
2083.000000,CC,Budget,High Income Families,6.000000,10.340000,1.000000,8.000000
2084.000000,CC,Budget,High Income Families,3.000000,11.190000,2.000000,2.000000
2085.000000,CC,FreeLocal,High Income Families,41.000000,179.930000,3.000000,13.000000
2087.000000,Auto,Budget,Married No Kids,17.000000,58.090000,3.000000,14.000000
2090.000000,CC,Budget,High Income Families,9.000000,20.260000,1.000000,11.000000
2093.000000,Auto,FreeLocal,Married No Kids,16.000000,52.220000,1.000000,15.000000
2094.000000,CC,Budget,High Income Families,17.000000,57.060000,3.000000,14.000000
2097.000000,CC,FreeLocal,High Income Families,10.000000,44.950000,1.000000,2.000000
2098.000000,Auto,Budget,Married No Kids,11.000000,34.910000,4.000000,11.000000
2101.000000,CC,FreeLocal,High Income Families,3.000000,12.480000,2.000000,0.000000
2102.000000,CH,Budget,Low Value and No Kids,10.000000,27.200000,2.000000,11.000000
2104.000000,CC,Budget,High Income Families,13.000000,58.080000,3.000000,3.000000
2106.000000,Auto,Budget,Married No Kids,4.000000,17.080000,2.000000,1.000000
2109.000000,CC,FreeLocal,High Income Families,8.000000,13.010000,3.000000,13.000000
2114.000000,Auto,Budget,Married No Kids,10.000000,28.110000,2.000000,11.000000
2117.000000,CH,FreeLocal,Low Value and No Kids,10.000000,36.840000,2.000000,7.000000
2119.000000,CH,Budget,Low Value and No Kids,8.000000,8.790000,1.000000,15.000000
2122.000000,CC,Budget,High Income Families,10.000000,23.720000,1.000000,14.000000
2123.000000,CC,FreeLocal,High Income Families,8.000000,25.580000,3.000000,6.000000
2124.000000,CC,FreeLocal,High Income Families,5.000000,10.350000,4.000000,8.000000
2131.000000,CC,FreeLocal,High Income Families,14.000000,57.250000,4.000000,5.000000
2132.000000,CC,FreeLocal,High Income Families,8.000000,10.620000,3.000000,15.000000
2134.000000,Auto,Budget,Married No Kids,21.000000,95.100000,1.000000,6.000000
2135.000000,CC,Budget,High Income Families,4.000000,22.150000,2.000000,0.000000
2136.000000,CC,FreeLocal,High Income Families,12.000000,32.090000,1.000000,13.000000
2140.000000,Auto,FreeLocal,Married No Kids,24.000000,90.180000,1.000000,15.000000
2141.000000,CC,Budget,High Income Families,17.000000,70.650000,1.000000,8.000000
2144.000000,Auto,FreeLocal,Married No Kids,15.000000,63.280000,1.000000,3.000000
2145.000000,Auto,FreeLocal,Married No Kids,7.000000,30.950000,1.000000,3.000000
2146.000000,CH,FreeLocal,Low Value and No Kids,5.000000,8.850000,4.000000,9.000000
2147.000000,CC,Budget,High Income Families,32.000000,144.660000,2.000000,7.000000
2148.000000,CC,Budget,High Income Families,21.000000,93.610000,1.000000,5.000000
2149.000000,Auto,FreeLocal,Married No Kids,35.000000,151.610000,1.000000,11.000000
2150.000000,CC,FreeLocal,High Income Families,5.000000,8.970000,1.000000,8.000000
2151.000000,Auto,FreeLocal,Married No Kids,5.000000,11.650000,3.000000,7.000000
2153.000000,Auto,Budget,Married No Kids,56.000000,252.530000,1.000000,13.000000
2154.000000,CH,FreeLocal,Low Value and No Kids,7.000000,26.690000,4.000000,2.000000
2155.000000,CC,Budget,High Income Families,11.000000,39.620000,1.000000,9.000000
2158.000000,CC,FreeLocal,High Income Families,25.000000,103.520000,4.000000,11.000000
2159.000000,CC,Budget,High Income Families,54.000000,258.290000,4.000000,2.000000
2162.000000,CH,Budget,Low Value and No Kids,22.000000,80.470000,2.000000,10.000000
2165.000000,Auto,Budget,Married No Kids,4.000000,7.750000,2.000000,6.000000
2167.000000,CC,FreeLocal,High Income Families,6.000000,22.820000,2.000000,4.000000
2168.000000,CC,Budget,High Income Families,56.000000,256.700000,2.000000,11.000000
2169.000000,CC,FreeLocal,High Income Families,28.000000,113.480000,4.000000,14.000000
2173.000000,CC,Budget,High Income Families,6.000000,29.900000,4.000000,1.000000
2174.000000,CC,Budget,High Income Families,25.000000,104.730000,2.000000,9.000000
2175.000000,Auto,FreeLocal,Married No Kids,9.000000,25.180000,1.000000,9.000000
2176.000000,CC,FreeLocal,High Income Families,9.000000,17.710000,2.000000,13.000000
2181.000000,Auto,Budget,Married No Kids,24.000000,116.140000,2.000000,1.000000
2182.000000,CH,FreeLocal,Low Value and No Kids,7.000000,8.840000,3.000000,17.000000
2183.000000,CC,Budget,High Income Families,23.000000,112.720000,1.000000,0.000000
2184.000000,Auto,FreeLocal,Married No Kids,19.000000,65.930000,2.000000,0.000000
2185.000000,Auto,FreeLocal,Married No Kids,27.000000,118.000000,4.000000,10.000000
2186.000000,CH,Budget,Low Value and No Kids,9.000000,27.290000,3.000000,9.000000
2188.000000,Auto,FreeLocal,Married No Kids,9.000000,32.430000,1.000000,5.000000
2189.000000,CC,FreeLocal,High Income Families,43.000000,192.530000,4.000000,11.000000
2191.000000,CH,Budget,Low Value and No Kids,19.000000,77.000000,4.000000,4.000000
2195.000000,CC,Budget,High Income Families,8.000000,19.780000,4.000000,10.000000
2198.000000,CC,Budget,High Income Families,4.000000,6.740000,4.000000,8.000000
2201.000000,Auto,FreeLocal,Married No Kids,25.000000,106.100000,3.000000,9.000000
2202.000000,CH,FreeLocal,Low Value and No Kids,9.000000,37.730000,1.000000,4.000000
2204.000000,CH,FreeLocal,Low Value and No Kids,5.000000,12.580000,1.000000,6.000000
2205.000000,Auto,Budget,Married No Kids,11.000000,50.500000,1.000000,1.000000
2207.000000,CH,FreeLocal,Low Value and No Kids,0.000000,1.460000,2.000000,0.000000
2211.000000,CC,FreeLocal,High Income Families,6.000000,8.530000,4.000000,5.000000
2215.000000,Auto,Budget,Married No Kids,7.000000,23.030000,3.000000,3.000000
2216.000000,Auto,Budget,Married No Kids,0.000000,0.970000,4.000000,0.000000
2217.000000,CC,FreeLocal,High Income Families,35.000000,160.420000,1.000000,18.000000
2218.000000,CH,Budget,Low Value and No Kids,5.000000,24.440000,4.000000,1.000000
2220.000000,CC,Budget,High Income Families,14.000000,43.340000,3.000000,11.000000
2221.000000,CC,FreeLocal,High Income Families,17.000000,83.390000,4.000000,1.000000
2222.000000,CC,Budget,High Income Families,3.000000,5.010000,3.000000,2.000000
2223.000000,Auto,FreeLocal,Married No Kids,26.000000,106.500000,4.000000,10.000000
2225.000000,CC,Budget,High Income Families,53.000000,262.910000,3.000000,20.000000
2230.000000,CC,Budget,High Income Families,21.000000,82.430000,4.000000,11.000000
2232.000000,CC,Budget,High Income Families,3.000000,5.350000,1.000000,6.000000
2233.000000,CC,FreeLocal,High Income Families,22.000000,99.730000,1.000000,4.000000
2234.000000,Auto,FreeLocal,Married No Kids,10.000000,26.780000,1.000000,30.000000
2235.000000,CC,Budget,High Income Families,34.000000,154.770000,4.000000,22.000000
2236.000000,CC,Budget,High Income Families,13.000000,61.440000,3.000000,21.000000
2237.000000,Auto,Budget,Married No Kids,8.000000,35.730000,3.000000,23.000000
2238.000000,Auto,Budget,Married No Kids,5.000000,9.510000,2.000000,7.000000
2239.000000,CC,FreeLocal,High Income Families,13.000000,38.180000,3.000000,15.000000
2240.000000,CC,Budget,High Income Families,27.000000,106.300000,4.000000,14.000000
2243.000000,CC,FreeLocal,High Income Families,22.000000,96.430000,3.000000,7.000000
2247.000000,CC,Budget,High Income Families,6.000000,6.870000,4.000000,11.000000
2248.000000,CC,FreeLocal,High Income Families,9.000000,13.240000,3.000000,15.000000
2251.000000,CC,Budget,High Income Families,6.000000,25.490000,2.000000,2.000000
2252.000000,CC,Budget,High Income Families,23.000000,100.900000,2.000000,2.000000
2253.000000,CC,Budget,High Income Families,15.000000,40.920000,2.000000,3.000000
2254.000000,CC,FreeLocal,High Income Families,7.000000,6.810000,2.000000,4.000000
2255.000000,Auto,FreeLocal,Married No Kids,10.000000,49.560000,2.000000,0.000000
2256.000000,CC,FreeLocal,High Income Families,11.000000,43.010000,2.000000,5.000000
2257.000000,CH,FreeLocal,Low Value and No Kids,18.000000,76.070000,1.000000,3.000000
2258.000000,CC,Budget,High Income Families,21.000000,85.960000,1.000000,11.000000
2259.000000,CH,Budget,Low Value and No Kids,8.000000,37.150000,1.000000,2.000000
2260.000000,Auto,Budget,Married No Kids,6.000000,9.010000,4.000000,10.000000
2261.000000,CC,FreeLocal,High Income Families,9.000000,40.910000,2.000000,2.000000
2262.000000,CC,Budget,High Income Families,6.000000,8.960000,1.000000,9.000000
2264.000000,CH,Budget,Low Value and No Kids,29.000000,117.260000,4.000000,10.000000
2267.000000,CC,Budget,High Income Families,22.000000,87.400000,2.000000,11.000000
2270.000000,CH,FreeLocal,Low Value and No Kids,4.000000,8.760000,1.000000,7.000000
2273.000000,CC,FreeLocal,High Income Families,3.000000,15.200000,1.000000,0.000000
2274.000000,Auto,FreeLocal,Married No Kids,18.000000,60.350000,2.000000,14.000000
2275.000000,CH,Budget,Low Value and No Kids,6.000000,5.210000,4.000000,12.000000
2276.000000,CC,FreeLocal,High Income Families,25.000000,97.050000,1.000000,14.000000
2277.000000,CC,Budget,High Income Families,14.000000,40.070000,3.000000,15.000000
2279.000000,CC,Budget,High Income Families,8.000000,9.020000,3.000000,15.000000
2280.000000,CC,Budget,High Income Families,11.000000,40.230000,2.000000,7.000000
2281.000000,Auto,Budget,Married No Kids,7.000000,10.740000,3.000000,12.000000
2282.000000,CC,FreeLocal,High Income Families,29.000000,126.550000,4.000000,8.000000
2285.000000,CH,Budget,Low Value and No Kids,26.000000,114.200000,3.000000,8.000000
2286.000000,CC,Budget,High Income Families,3.000000,6.210000,2.000000,4.000000
2287.000000,CC,Budget,High Income Families,22.000000,87.460000,3.000000,11.000000
2289.000000,CH,FreeLocal,Low Value and No Kids,2.000000,11.520000,4.000000,0.000000
2290.000000,CC,FreeLocal,High Income Families,31.000000,136.470000,3.000000,9.000000
2291.000000,CH,Budget,Low Value and No Kids,4.000000,13.740000,2.000000,4.000000
2294.000000,CC,Budget,High Income Families,46.000000,206.080000,1.000000,12.000000
2300.000000,CC,FreeLocal,High Income Families,12.000000,46.420000,1.000000,6.000000
2301.000000,CC,Budget,High Income Families,12.000000,32.190000,4.000000,13.000000
2304.000000,CC,Budget,High Income Families,7.000000,13.940000,4.000000,10.000000
2305.000000,CC,Budget,High Income Families,10.000000,38.960000,3.000000,5.000000
2306.000000,CC,Budget,High Income Families,3.000000,6.330000,1.000000,5.000000
2307.000000,Auto,FreeLocal,Married No Kids,14.000000,49.920000,3.000000,9.000000
2308.000000,CC,Budget,High Income Families,40.000000,178.360000,1.000000,11.000000
2312.000000,CC,FreeLocal,High Income Families,7.000000,22.900000,4.000000,6.000000
2315.000000,CC,Budget,High Income Families,8.000000,25.660000,1.000000,7.000000
2317.000000,CH,Budget,Low Value and No Kids,12.000000,39.330000,2.000000,10.000000
2322.000000,CC,Budget,High Income Families,29.000000,104.640000,3.000000,15.000000
2326.000000,Auto,Budget,Married No Kids,13.000000,40.480000,2.000000,11.000000
2327.000000,CC,Budget,High Income Families,6.000000,10.340000,4.000000,8.000000
2328.000000,CC,Budget,High Income Families,3.000000,11.190000,3.000000,2.000000
2329.000000,CC,FreeLocal,High Income Families,41.000000,179.930000,1.000000,13.000000
2331.000000,Auto,Budget,Married No Kids,17.000000,58.090000,1.000000,14.000000
2334.000000,CC,Budget,High Income Families,9.000000,20.260000,4.000000,11.000000
2337.000000,Auto,FreeLocal,Married No Kids,16.000000,52.220000,2.000000,15.000000
2338.000000,CC,Budget,High Income Families,17.000000,57.060000,1.000000,14.000000
2341.000000,CC,FreeLocal,High Income Families,10.000000,44.950000,4.000000,2.000000
2342.000000,Auto,Budget,Married No Kids,11.000000,34.910000,3.000000,11.000000
2347.000000,CC,Budget,High Income Families,29.000000,104.640000,1.000000,15.000000
2351.000000,Auto,Budget,Married No Kids,13.000000,40.480000,2.000000,11.000000
2352.000000,CC,Budget,High Income Families,6.000000,10.340000,1.000000,8.000000
2353.000000,CC,Budget,High Income Families,3.000000,11.190000,4.000000,2.000000
2354.000000,CC,FreeLocal,High Income Families,41.000000,179.930000,3.000000,13.000000
2356.000000,Auto,Budget,Married No Kids,17.000000,58.090000,4.000000,14.000000
2359.000000,CC,Budget,High Income Families,9.000000,20.260000,2.000000,11.000000
2362.000000,Auto,FreeLocal,Married No Kids,16.000000,52.220000,4.000000,15.000000
2363.000000,CC,Budget,High Income Families,17.000000,57.060000,4.000000,14.000000
2366.000000,CC,FreeLocal,High Income Families,10.000000,44.950000,4.000000,2.000000
2367.000000,Auto,Budget,Married No Kids,11.000000,34.910000,4.000000,11.000000
2371.000000,CH,Budget,Low Value and No Kids,10.000000,27.200000,4.000000,11.000000
2372.000000,CC,Budget,High Income Families,9.000000,39.040000,2.000000,4.000000
2373.000000,CC,Budget,High Income Families,13.000000,58.080000,1.000000,3.000000
2377.000000,CC,Budget,High Income Families,41.000000,196.220000,2.000000,4.000000
2378.000000,CC,FreeLocal,High Income Families,8.000000,13.010000,2.000000,13.000000
2383.000000,Auto,Budget,Married No Kids,10.000000,28.110000,2.000000,11.000000
2386.000000,CH,FreeLocal,Low Value and No Kids,10.000000,36.840000,4.000000,7.000000
2388.000000,CH,Budget,Low Value and No Kids,8.000000,8.790000,1.000000,15.000000
2391.000000,CC,Budget,High Income Families,10.000000,23.720000,3.000000,14.000000
2392.000000,CC,FreeLocal,High Income Families,8.000000,25.580000,1.000000,6.000000
2393.000000,CC,FreeLocal,High Income Families,5.000000,10.350000,1.000000,8.000000
2400.000000,CC,FreeLocal,High Income Families,14.000000,57.250000,1.000000,5.000000
2401.000000,CC,FreeLocal,High Income Families,8.000000,10.620000,3.000000,15.000000
2403.000000,Auto,Budget,Married No Kids,21.000000,95.100000,2.000000,6.000000
2404.000000,CC,Budget,High Income Families,4.000000,22.150000,3.000000,0.000000
2405.000000,CC,FreeLocal,High Income Families,12.000000,32.090000,1.000000,13.000000
2409.000000,Auto,FreeLocal,Married No Kids,24.000000,90.180000,2.000000,15.000000
2410.000000,CC,Budget,High Income Families,17.000000,70.650000,4.000000,8.000000
2413.000000,Auto,FreeLocal,Married No Kids,15.000000,63.280000,1.000000,3.000000
2414.000000,Auto,FreeLocal,Married No Kids,7.000000,30.950000,1.000000,3.000000
2415.000000,CH,FreeLocal,Low Value and No Kids,5.000000,8.850000,3.000000,9.000000
2416.000000,CC,Budget,High Income Families,32.000000,144.660000,2.000000,7.000000
2417.000000,CC,Budget,High Income Families,21.000000,93.610000,3.000000,5.000000
2418.000000,Auto,FreeLocal,Married No Kids,35.000000,151.610000,1.000000,11.000000
2419.000000,CC,FreeLocal,High Income Families,5.000000,8.970000,4.000000,8.000000
2420.000000,Auto,FreeLocal,Married No Kids,5.000000,11.650000,2.000000,7.000000
2422.000000,Auto,Budget,Married No Kids,56.000000,252.530000,3.000000,13.000000
2423.000000,CH,FreeLocal,Low Value and No Kids,7.000000,26.690000,1.000000,2.000000
2424.000000,CC,Budget,High Income Families,11.000000,39.620000,2.000000,9.000000
2427.000000,CC,FreeLocal,High Income Families,25.000000,103.520000,1.000000,11.000000
2428.000000,CC,Budget,High Income Families,54.000000,258.290000,4.000000,2.000000
2429.000000,CC,FreeLocal,High Income Families,33.000000,149.260000,4.000000,7.000000
2431.000000,CH,Budget,Low Value and No Kids,22.000000,80.470000,1.000000,10.000000
2434.000000,Auto,Budget,Married No Kids,4.000000,7.750000,2.000000,6.000000
2436.000000,CC,FreeLocal,High Income Families,6.000000,22.820000,3.000000,4.000000
2437.000000,CC,Budget,High Income Families,56.000000,256.700000,4.000000,11.000000
2438.000000,CC,FreeLocal,High Income Families,28.000000,113.480000,2.000000,14.000000
2442.000000,CC,Budget,High Income Families,6.000000,29.900000,4.000000,1.000000
2443.000000,CC,Budget,High Income Families,25.000000,104.730000,3.000000,9.000000
2444.000000,Auto,FreeLocal,Married No Kids,9.000000,25.180000,4.000000,9.000000
2445.000000,CC,FreeLocal,High Income Families,9.000000,17.710000,1.000000,13.000000
2451.000000,CH,FreeLocal,Low Value and No Kids,7.000000,8.840000,1.000000,23.000000
2452.000000,CC,Budget,High Income Families,23.000000,112.720000,4.000000,0.000000
2454.000000,Auto,FreeLocal,Married No Kids,27.000000,118.000000,1.000000,10.000000
2455.000000,CH,Budget,Low Value and No Kids,9.000000,27.290000,3.000000,9.000000
2457.000000,Auto,FreeLocal,Married No Kids,9.000000,32.430000,3.000000,5.000000
2458.000000,CC,FreeLocal,High Income Families,43.000000,192.530000,2.000000,11.000000
2460.000000,CH,Budget,Low Value and No Kids,19.000000,77.000000,2.000000,4.000000
